D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,13,14,0,0,0
D,14,14,14,0,0,0
D,14,14,14,0,0,0
D,14,14,14,0,0,0
D,14,14,14,0,0,0
